acc,loss
0.8555878315829796,0.40082512832269435
0.8565773933029016,0.39982874800519247
0.8565454719570977,0.4011445704514418
0.856353943882274,0.3979689745399041
0.8566412359945095,0.39809963567470147
0.8556197529287835,0.39555625605389355
0.8556516742745874,0.39945031763092287
0.8566093146487056,0.39626275039300685
0.8564177865738819,0.39892063295938135
0.8553005394707441,0.39825265775851115
0.8561304944616465,0.3973545291559483
0.8556835956203913,0.3965450069768642
0.8565773933029016,0.39699014803258387
0.856353943882274,0.3985147553730786
0.8570562134899607,0.396636962890625
0.8563220225364702,0.39900771970671367
