acc,loss
0.509911577872123,1.372293611852134
0.6775624860344112,0.8618423337858867
0.7348293804066779,0.7616516361391641
0.7471829412328024,0.7596294123951982
0.7518753790659815,0.727687618596767
0.758866153797044,0.7105239620053672
0.7654100296868516,0.6927262593091019
0.765729243144891,0.6939083812682609
0.7742522424745427,0.6723261267189088
0.7727838605675615,0.6785435250134972
0.7740607143997191,0.6721743451870554
0.7766782647556421,0.6638573127064279
0.7799661633734478,0.6604988284227324
0.7832859833370575,0.651705548046081
0.7827752418041944,0.6487858469893293
0.77463529862419,0.6581809811475801
0.7807322756727424,0.646403925205634
0.7766463434098382,0.6536393204355627
0.7821048935423117,0.6474430115242314
0.7800619274108597,0.6450080561444043
0.7835732754492929,0.6354538211977578
0.7844989944776072,0.6317418416341146
0.785105500047882,0.6385402524374365
0.7811472531681936,0.6435571065763148
0.7874357582915695,0.6314485751516451
0.7854566348517253,0.6325058355564024
0.7887126121237271,0.6294870143983422
0.7880103425160405,0.6271699114543635
0.7895425671146296,0.6208584793214875
0.7860950617678041,0.628368346671748
0.7844670731318032,0.6302174513902121
0.7874357582915695,0.6269800449774517
0.7910428703674147,0.6188351390807609
0.7927985443866313,0.6206280467956047
0.7880741852076484,0.6193818503279027
0.7912343984422383,0.6162234670747586
0.7869250167587065,0.622525036819582
0.7901490726849044,0.6203990409044715
0.7934050499569062,0.6103080811539316
0.791362083825454,0.6147872800749492
0.7928943084240432,0.6146294198385099
0.7928623870782392,0.6156427647040142
0.7927027803492195,0.6114067759940295
0.7905002074887477,0.610126836513116
0.7979059597152616,0.598665687126842
0.791425926517062,0.6106484265831428
0.7912343984422383,0.6119986433323806
0.7930219938072589,0.6137427353277439
0.7912663197880423,0.6103231538602008
0.7984167012481246,0.5987802521000064
0.7917770613209053,0.6070515702410442
0.7975229035656143,0.5987741113678227
0.7988636000893797,0.5968969081475483
0.7942350049478086,0.6016320329371506
0.7943626903310244,0.6018289085326156
0.7993424202764389,0.5919566580919715
0.7964056564624764,0.5973132373840828
0.7979059597152616,0.5919495869458207
0.8014173077536949,0.5880059343043381
0.7967567912663198,0.5957436290213732
0.799789319117694,0.5884194722989711
0.8004596673795767,0.5882506331777185
0.8033645098477352,0.5787378946940104
0.8018003639033422,0.5855289862407902
0.7972994541449867,0.5877691129358803
0.8032687458103234,0.5815007899834858
0.8033964311935391,0.5764121699139355
0.8026303188942446,0.5783533856151549
0.8029814536980879,0.5785985807093178
0.8020876560155776,0.5800463048423209
0.8028856896606761,0.5770722676098832
0.8042263861844415,0.57260032591781
0.8030772177354998,0.5713707528463224
0.8012577010246752,0.5735013388036713
0.8047052063715007,0.5693670753541031
0.8044498356050691,0.5684366613868775
0.8054074759791873,0.5664400550408092
0.8058224534746385,0.5662591825655805
0.8062055096242857,0.5639087087739774
0.80397101541801,0.5678034836683816
0.8040667794554218,0.5737548455959414
0.8085038465221693,0.5602348761829904
0.8062693523158936,0.5601818425868584
0.8058543748204424,0.564057078787951
0.8069716219235803,0.5602088866195059
0.8056628467456188,0.5655251479730373
0.8084719251763655,0.5606032580864139
0.8083442397931497,0.5577454605722815
0.807673891531267,0.5578733614789761
0.811855587831583,0.5508585984144754
0.8087911386344048,0.559047481878017
0.8112171609155042,0.5498256528280615
0.8102275991955821,0.5507848476006733
0.8123344080186421,0.5476860108414316
0.8108660261116609,0.5524246712041095
0.8138666326172311,0.5482267674391832
0.8111533182238964,0.5506931708111027
0.8108660261116609,0.549412983219798
0.8117598237941711,0.5517458411736217
0.8078015769144827,0.5572747331324631
0.8089507453634245,0.5483345093765879
0.8100679924665624,0.5454711293786522
0.8121109585980145,0.5457748164975547
0.8145050595333099,0.5435864208190422
0.8136431831966036,0.5462606786712398
0.8103233632329939,0.5506591176599022
0.8124301720560538,0.5437220131478658
0.8126217001308775,0.5448939625809832
0.8147604302997414,0.5419189949345783
0.8138985539630351,0.5418745831745427
0.8175375873846842,0.535821247876175
0.8166757110479778,0.5370578300662157
0.8157180706738596,0.533999931521532
0.8143135314584863,0.5359975303091654
0.8146008235707217,0.5362715682363123
0.8200274523573914,0.5313950205236916
0.8192294187122929,0.5278480343702363
0.8162926548983305,0.5316744548518483
0.8183036996839786,0.5298214423947218
0.8175056660388802,0.5308210171335112
0.8188463625626456,0.5253163159378176
0.8188144412168417,0.527438652224657
0.8200593737031954,0.5252640266728595
0.8201232163948032,0.5258408833325394
0.8205062725444505,0.5220507489956492
0.8187505985252338,0.5282695118973895
0.8209212500399017,0.5230996356747015
0.821304306189549,0.5211744230937182
0.8232834296293932,0.5210071346624111
0.8231238229003734,0.5194271987046652
0.8232195869377853,0.5144004821777344
0.822868452133942,0.5159681056573139
0.8208574073482938,0.5177883055151963
0.8234111150126089,0.5144196176916603
0.822868452133942,0.5135269475177051
0.8222619465636671,0.5135949297649104
0.8245283621157468,0.512776444597942
0.8218788904140198,0.5127785535362678
0.8235068790500207,0.511852233390498
0.8252625530692373,0.5084798239110931
0.8258052159479043,0.5077095031738281
0.8269224630510422,0.5074529570292651
0.822836530788138,0.5095515057323424
0.824911418265394,0.5060290204800242
0.8268905417052383,0.5048516436320979
0.8254221597982571,0.5052491474926957
0.8253902384524532,0.5044344149953951
0.8279439461167682,0.5003476956995522
0.8268266990136304,0.5011574970028265
0.8254221597982571,0.5006312548629637
0.8282312382290037,0.4967509323988504
0.8283908449580234,0.4996380689667492
0.827592811312925,0.49750766909219385
0.8288696651450825,0.4953275230841908
0.8304976537810834,0.494862998404154
0.8290931145657101,0.49418007455221036
0.828135474191592,0.4947269408683467
0.8297315414817888,0.49261474609375
0.8309126312765346,0.4919346134837081
0.8305614964726913,0.4901194068474498
0.8325725412583395,0.48890670528256797
0.829125035911514,0.4915987030277407
0.8316787435758292,0.48712849810840636
0.8302742043604558,0.4868254312654821
0.8310403166597504,0.4866391003616457
0.8320298783796725,0.4873839277562087
0.831774507613241,0.48538980251405295
0.832764069333163,0.48422424192351055
0.8308168672391228,0.48631720814278456
0.8323490918377119,0.4850806569665428
0.8330194400995946,0.4822829021670954
0.833849395090497,0.4826705436396405
0.8326363839499473,0.48379606541579334
0.833849395090497,0.48374256661267784
0.8363711814090082,0.48120821200735203
0.8331790468286143,0.4810032107965733
0.833849395090497,0.4789606109867251
0.8351262489226545,0.4798071636417048
0.8354135410348901,0.48293400586135987
0.8341366872027325,0.48028015508884336
0.8342324512401443,0.47812416883018927
